"ID","Title","Link","Company","Location","Remote","Experience","EmploymentType","DatePosted","Section_0","Section_1","Section_10","Section_11","Section_12","Section_2","Section_3","Section_4","Section_5","Section_6","Section_7","Section_8","Section_9","Section_13","Section_14","Section_15","Section_16","Section_17","Section_18","Section_19","Section_20","Section_21","Section_22","Section_23","Section_24","Section_25","Section_26","Section_27","Section_28","Section_29","Section_30","Section_31","Section_32","Section_33","Section_34","Section_35","Section_36","Section_37","Section_38","Section_39","Section_40","Section_41","Section_42","Section_43","Section_44","Section_45","Section_46"
2351777,"Manager, Regional Loyalty Strategy - GTM","https://jobs.smartrecruiters.com/Grab/744000039876115-manager-regional-loyalty-strategy-gtm","Grab","Petaling Jaya","No","3","Full time","2025-02-05T17:57:23.835613Z","Get to Know the Team","The Regional Loyalty team sits within Grab's Marketing organisation, overseeing consumer loyalty across Grab's business verticals, markets and broader ecosystem. Its primary goal is to design and manage loyalty levers to enhance consumer lifetime value (LTV), and profitability for the organisation.","Life at Grab","We care about your well-being at Grab, here are some of the global benefits we offer","We have your back with Term Life Insurance and comprehensive Medical Insurance.With GrabFlex, create a benefits package that suits your needs and aspirations.Celebrate moments that matter in life with loved ones through Parental and Birthday leave, and give back to your communities through Love-all-Serve-all (LASA) volunteering leaveWe have a confidential Grabber Assistance Programme to guide and uplift you and your loved ones through life's challenges.Balancing personal commitments and life's demands are made easier with our FlexWork arrangements such as differentiated hours","Get to Know the Role","You will report to the Regional Head of Loyalty Strategy. In this go-to-market (GTM) role, you will work together with country teams to","Structure and manage well-loved loyalty programs (e.g. GrabUnlimited, GrabRewards) that consumers engage withShape consumer behaviour  e.g. incentivising LTV-uplifting transactionsbehaviours, driving adoption of new featuresproductsIncorporate and leverage Grab's wider ecosystem and strategic partnersProvide feedback to regional teams on programtoolproduct improvement","This role is based onsite in our Petaling Jaya, Malaysia office.","The Critical Tasks You Will Perform","Manage the assigned markets' loyalty levers and program economics.Generate data-driven hypotheses and solutions for related productbusiness problems across the assigned markets.Develop an understanding of our consumers' behaviour based on user research, consumer data and local culture. Translate these into applicable insights that improve the desired outcomes of our loyalty levers and communicate the value proposition to country stakeholders.Test insights and validate them through rapid experimentation and deployment, work with product and in-market teams to translate validated insights into scaled-up, deployed solutions.Manage strategic partnerships to enhance the loyalty levers' value proposition.","What Essential Skills You Will Need","Bachelor's degree or above in a relevant field  for example, Business Administration, Economics, Engineering, and Finance.You have at least 3 to 5 years of relevant work experience  for example, management consulting, strategy, business intelligence, analytics.You have excellent analytical abilities, including advanced ExcelGoogle Sheets skills. You will need to be comfortable drawing insights from complex and large datasets.You have strong problem-solving skills. You can define clear goals, formulate hypotheses, and leverage available resources to design and implement creative solutions.You are able to identify big-picture cause-and-effects, and comfortable deep-diving into complex, granular problems.You are an organized project manager who can collaborate with stakeholders across departments and levels of seniority to achieve desired outcomes.You are proficient in English, both written and verbal, with the ability to present, debate, and influence.","What We Stand For At Grab","We are committed to building an inclusive and equitable workplace that provides equal opportunity for Grabbers to grow and perform at their best. We consider all candidates fairly and equally regardless of nationality, ethnicity, race, religion, age, gender, family commitments, physical and mental impairments or disabilities, and other attributes that make them unique.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2351776,"Senior Data Scientist (Analytics), Consumer Experience","https://jobs.smartrecruiters.com/Grab/744000039902028-senior-data-scientist-analytics-consumer-experience","Grab","Singapore","No","3","Full time","2025-02-05T17:57:23.835644Z","Get to Know the Team","At Grab, we're committed to enhancing the consumer experience across Southeast Asia. Our Consumer Experience Team focuses on spurring user growth, retention, and engagement through strategies backed by data insights. We're looking for a Senior Data Scientist (Analytics) to join our team, driving improvements in user experience through product experimentation, AB testing, and in-depth research.","We have your back with Term Life Insurance and comprehensive Medical Insurance.With GrabFlex, create a benefits package that suits your needs and aspirations.Celebrate moments that matter in life with loved ones through Parental and Birthday leave, and give back to your communities through Love-all-Serve-all (LASA) volunteering leaveWe have a confidential Grabber Assistance Programme to guide and uplift you and your loved ones through life's challenges.Balancing personal commitments and life's demands are made easier with our FlexWork arrangements such as differentiated hours","What We Stand For at Grab","We are committed to building an inclusive and equitable workplace that enables diverse Grabbers to grow and perform at their best. As an equal opportunity employer, we consider all candidates fairly and equally regardless of nationality, ethnicity, religion, age, gender identity, sexual orientation, family commitments, physical and mental impairments or disabilities, and other attributes that make them unique.","Get to Know the Role","As the Senior Data Scientist (Analytics), Consumer Experience, you will report into the Product Analytics Manager II, Consumer Experience and work onsite in the Grab One North office. You will collaborate with product managers to define hypotheses and design experiments aimed at enhancing consumer experience. You will lead AB testing frameworks and employ statistical methodologies to measure the impact of product changes on key metrics such as user engagement and conversion rates.","The Critical Tasks You Will Perform","You will recommend new product ideas through deep data analysis to solve impactful customer problems.You will identify trends and anomalies in data, investigating their root causes. You will also ensure data integrity in measurements, experimentation, and recommendations.You will build and present data visualisations and insights to non-technical audiences.You will design and propose experimentation strategies with stakeholders. This includes designing data specs for new products and collaborate with engineering teams for accurate data collection.You will launch AB tests, analyse results, and provide actionable recommendations.You will develop data pipelines for product reporting requirements and scalable frameworks to handle repetitive analytical problems.You will mentor junior team members for their professional development.","What Essential Skills You Will Need","We are looking for someone with at least 3 years of experience in the product analytics space.You have a Bachelor's Degree in Computer Science or Data related fieldsYou are proficient in SQL, Python, and R for handling large datasets.You have experience creating dashboards using tools like Tableau for informed decision-making.You have advanced knowledge in statistical methodologies and machine learning to uncover insights. You can also apply these techniques to large datasets.You have experience designing and implementing AB tests and other experiment frameworks. You ca analyse results to derive actionable insights.","Life at Grab","We care about your well-being at Grab, here are some of the global benefits we offer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2341469,"Senior Data Scientist","https://jobs.smartrecruiters.com/Grab/744000039544331-senior-data-scientist","Grab","Beijing","No","3","Full time","2025-02-05T17:57:23.835674Z","Get to know the team","The Trust, Identity, and Safety team acts as guardians of all our users on Grab. Our mission is to be the most trusted platform in the world for protecting individuals and businesses in the domain of fraud, risk, digital identity and safety. The data science team leverages rich datasets to build AI solutions to solve these tough problems. Were a hands-on team involved in the entire modelling lifecycle from data exploration and model development to production deployment and model refresh.","What Essential Skills You Will Need","Educational Background Degree in Computer Science, ElectricalComputer Engineering, MathematicsStatistics, or related technical disciplines.Experience 3 years of experience in tech companies or academic institutions with a similar role.Programming Skills Proficiency in Python, Spark, and SQL. Familiarity with version control systems such as git and git-flow, and an understanding of the full software development life cycle.AI  Deep Learning Experience with deep learning frameworks like TensorFlow or PyTorch.Preferred Experience Existing experience with audiovideoLLM modeling is a plus. Experience with edge model RD is a plus.","Educational Background Degree in Computer Science, ElectricalComputer Engineering, MathematicsStatistics, or related technical disciplines.","Get to know the role","We are looking for a Senior Data Scientist to help build safety products that protect users. This role involves modeling based on a variety of data sources to assess ride risk, including but not limited to audio, video, and telematics. If youre passionate about solving challenging problems and ensuring user safety, we want you!","The Critical Tasks You Will Perform","Understand Business Problems Transform business problems into modeling issues and design AI solutions accordingly.Build  Deploy AI Models Develop AI models to detect potential safety risks in rides. Deploy robust and scalable models in production, and manage the entire model lifecycle.Knowledge Sharing Create technical documentation outlining methodologies and findings. Present solutions and explain concepts to non-technical stakeholders.Continuous Learning and Innovation Keep up-to-date with the latest skills and technologies, and keep innovating.","Understand Business Problems Transform business problems into modeling issues and design AI solutions accordingly.","Build  Deploy AI Models Develop AI models to detect potential safety risks in rides. Deploy robust and scalable models in production, and manage the entire model lifecycle.","Knowledge Sharing Create technical documentation outlining methodologies and findings. Present solutions and explain concepts to non-technical stakeholders.","Continuous Learning and Innovation Keep up-to-date with the latest skills and technologies, and keep innovating.","Experience 3 years of experience in tech companies or academic institutions with a similar role.","Programming Skills Proficiency in Python, Spark, and SQL. Familiarity with version control systems such as git and git-flow, and an understanding of the full software development life cycle.","AI  Deep Learning Experience with deep learning frameworks like TensorFlow or PyTorch.","Preferred Experience Existing experience with audiovideoLLM modeling is a plus. Experience with edge model RD is a plus.","Life at Grab","We care about your well-being at Grab, here are some of the global benefits we offer","We have your back with Term Life Insurance and comprehensive Medical Insurance.","With GrabFlex, create a benefits package that suits your needs and aspirations.","Celebrate moments that matter in life with loved ones through Parental and Birthday leave, and give back to your communities through Love-all-Serve-all (LASA) volunteering leave","We have a confidential Grabber Assistance Programme to guide and uplift you and your loved ones through life's challenges.","Balancing personal commitments and life's demands are made easier with our FlexWork arrangements such as differentiated hours",,"What We Stand For At Grab","We are committed to building an inclusive and equitable workplace that provides equal opportunity for Grabbers to grow and perform at their best. We consider all candidates fairly and equally regardless of nationality, ethnicity, race, religion, age, gender, family commitments, physical and mental impairments or disabilities, and other attributes that make them unique.",,,,,,,,,,,,,,,,,,,,
2341468,"Assistant Manager, Strategy","https://jobs.smartrecruiters.com/Grab/744000039564627-assistant-manager-strategy","Grab","Pasig City","No","1","Full time","2025-02-05T17:57:23.835706Z","Get to Know the Team","You will be under the Deliveries Team which covers strategy and operations. We analyze and collaborate partners to improve the Grab experience of our delivery-partners, merchants and eaters.","You will manage on-the-ground operations to ensure seamless execution of supermarket key account strategies.","You will oversee product operations, ensuring internal systems and tools are optimized for efficiency and reliability.","You will provide hands-on support to resolve operational issues, improve workflows, and enhance process reliability in collaboration with product teams.","Get to know the role","New Business You will develop new business from market opportunities and manage the end-to-end process from market research and business planning to actual set-up","Project Management You will work on a broad set of projects ranging from new business, organization design implementation, and operational improvement projects. You will manage projects that serve stakeholders across departments and verticals","Business Partnership You will be partner for the business teams","You will report directly to the Manager, Country Planning. You will be based onsite at our Ortigas office with flexible work arrangements.","The Critical Tasks You Will Perform","Operations Management and Optimization","You will manage on-the-ground operations to ensure seamless execution of supermarket key account strategies.You will oversee product operations, ensuring internal systems and tools are optimized for efficiency and reliability.You will provide hands-on support to resolve operational issues, improve workflows, and enhance process reliability in collaboration with product teams.You will improve product categories to improve performance and align with user preferences.You will increase supply chain and fulfillment efficienc","You will improve product categories to improve performance and align with user preferences.","You will increase supply chain and fulfillment efficienc","Marketing campaigns","You will design and implement marketing campaigns for supermarket key accounts, optimizing ad placements across digital and offline channels.You will collaborate with retailers on loyalty programs, in-store activations, and projects to support customer engagement and increase awareness.","You will design and implement marketing campaigns for supermarket key accounts, optimizing ad placements across digital and offline channels.","You will collaborate with retailers on loyalty programs, in-store activations, and projects to support customer engagement and increase awareness.","Project management and collaboration","You will design and implement projects, developing clear plans, success metrics, and communication strategies.You will collaborate with cross-functional teams to address complex operational challenges, foster a culture of teamwork, and maintain feedback loops for continuous improvement.","You will design and implement projects, developing clear plans, success metrics, and communication strategies.","You will collaborate with cross-functional teams to address complex operational challenges, foster a culture of teamwork, and maintain feedback loops for continuous improvement.","Stakeholder management and data-driven decision-making","You will manage communication with stakeholders to agree on progress and strategic goals.You will perform detailed analyses to inform operational decisions and improve workflows.","You will manage communication with stakeholders to agree on progress and strategic goals.","You will perform detailed analyses to inform operational decisions and improve workflows.","What Essential Skills You Will Need","Education Bachelors degree in Business, Economics, Engineering, Finance, or any related fields Masters degree preferredExperience Minimum 1-3 years in Strategy, Operations, Project Management, or Management Consulting.Background in category management, supply chain, fulfillment operations or retail industries.Proficient in both strategy and operationsMission Agreement Passionate about Grab's social mission dedicated to positive impact internally and externallyTechnical Competencies SQL and Python knowledge","Education Bachelors degree in Business, Economics, Engineering, Finance, or any related fields Masters degree preferred","Experience Minimum 1-3 years in Strategy, Operations, Project Management, or Management Consulting.","Background in category management, supply chain, fulfillment operations or retail industries.","Proficient in both strategy and operations","Mission Agreement Passionate about Grab's social mission dedicated to positive impact internally and externally","Technical Competencies SQL and Python knowledge","Language Proficiency and Relationship Management Able to manage relationships with internal and external stakeholders proven track record in collaborating across functions for process development and strategic problem-solving","Language Proficiency and Relationship Management Able to manage relationships with internal and external stakeholders proven track record in collaborating across functions for process development and strategic problem-solving","Life at Grab","We care about your well-being at Grab, here are some of the global benefits we offer","We have your back with Term Life Insurance and comprehensive Medical Insurance.With GrabFlex, create a benefits package that suits your needs and aspirations.Celebrate moments that matter in life with loved ones through Parental and Birthday leave, and give back to your communities through Love-all-Serve-all (LASA) volunteering leaveWe have a confidential Grabber Assistance Programme to guide and uplift you and your loved ones through life's challenges.Balancing personal commitments and life's demands are made easier with our FlexWork arrangements such as differentiated hours","We have your back with Term Life Insurance and comprehensive Medical Insurance.","With GrabFlex, create a benefits package that suits your needs and aspirations.","Celebrate moments that matter in life with loved ones through Parental and Birthday leave, and give back to your communities through Love-all-Serve-all (LASA) volunteering leave","We have a confidential Grabber Assistance Programme to guide and uplift you and your loved ones through life's challenges.","Balancing personal commitments and life's demands are made easier with our FlexWork arrangements such as differentiated hours","What We Stand For at Grab","We are committed to building an inclusive and equitable workplace that enables diverse Grabbers to grow and perform at their best. As an equal opportunity employer, we consider all candidates fairly and equally regardless of nationality, ethnicity, religion, age, gender identity, sexual orientation, family commitments, physical and mental impairments or disabilities, and other attributes that make them unique."
2341467,"User Operations Excellence (GrabMart App), Assistant Manager","https://jobs.smartrecruiters.com/Grab/744000039593775-user-operations-excellence-grabmart-app-assistant-manager","Grab","Jakarta","No","5","Full time","2025-02-05T17:57:23.835737Z","Get to Know the Team","The Operations Excellence for GrabMart ID team is a solid and agile team responsible for bringing the best experience for GrabMart's users. We ensure best in class user experience from the moment customers enter GrabMart homepage until order is received. We create job opportunities for our driver partners, providing additional sources of income for our merchant partners and giving effortless experience and convenient grocery shopping for our customers.","We have your back with Term Life Insurance and comprehensive Medical Insurance.With GrabFlex, create a benefits package that suits your needs and aspirations.Celebrate moments that matter in life with loved ones through Parental and Birthday leave, and give back to your communities through Love-all-Serve-all (LASA) volunteering leaveWe have a confidential Grabber Assistance Programme to guide and uplift you and your loved ones through life's challenges.Balancing personal commitments and life's demands are made easier with our FlexWork arrangements such as differentiated hours","What We Stand For At Grab","We are committed to building an inclusive and equitable workplace that provides equal opportunity for Grabbers to grow and perform at their best. We consider all candidates fairly and equally regardless of nationality, ethnicity, race, religion, age, gender, family commitments, physical and mental impairments or disabilities, and other attributes that make them unique.","Get to Know the Role","We are looking for Operations Excellence Assistant Manager to further improve GrabMart's Conversion Rate. You are experienced in analysing data and draw insights, experienced collaborating with different stakeholders, creative and strategic thinking to improve and solve issues related to our user experience. You will report to the Manager, and this role is based onsite at our Jakarta office.","The Critical Tasks You Will Perform","You will monitor and collaborate with all city teams to drive high user conversion rate, and take immediate actions if there's a drop in our conversion rateYou will analyze issue in our conversion rate and user funnel to develop short-term and long-term solution by working with other stakeholdersYou will ensure content, categories and assets that we show in GrabMart page is aligned with our focus campaign, goals, and are aligned with global legal regulations and company policyYou will operate our visibility monetization strategy. Your primary focus will be to ensure that every paying business and merchant partner that joins our program receives exposure and visibility according to the predetermined scheduleYou will identify and report bugs or issues found on the GrabMart page and work with the Product and Engineering teams to ensure these issues are resolved by following up and assisting the Product and Engineering teams throughout the resolution process.","What Essential Skills You Will Need","You have a min. 5 years' experience interpreting data to draw insights, and work with analytical tools such as PowerBI, Tableau, SQL, or similar tools.You have experience managing a team and collaborate with different stakeholdersYou have Heart, Hunger, Honor and HumilityYou are comfortable with numbers, have a strategic approach, and able to come up with fresh ideas to create long-term and sustainable solutionYou have a can-do mindset and always strive to find the solution when there are challengesExperience in e-Commerce or e-Groceries would be an added value","Life at Grab","We care about your well-being at Grab, here are some of the global benefits we offer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2337983,"Strategy  Portfolio Manager","https://jobs.smartrecruiters.com/Grab/744000039278014-strategy-portfolio-manager","Grab","Jakarta","No","6","Full time","2025-02-05T17:57:23.835777Z","Get to Know the Team","The Jabo Strategy and Planning team is the think tank and in-house strategy overseeing overall PL and improve growth across all verticals businesses including mobility and delivery vertical. We help realize Grab's vision of becoming Southeast Asia's superapp by delivering essential everyday services that resonate with consumers in Indonesia. Our main focus is on developing executable business strategies that align with our mission of serving the community.","We have your back with Term Life Insurance and comprehensive Medical Insurance.With GrabFlex, create a benefits package that suits your needs and aspirations.Celebrate moments that matter in life with loved ones through Parental and Birthday leave, and give back to your communities through Love-all-Serve-all (LASA) volunteering leaveWe have a confidential Grabber Assistance Programme to guide and uplift you and your loved ones through life's challenges.Balancing personal commitments and life's demands are made easier with our FlexWork arrangements such as differentiated hours","What We Stand For At Grab","We are committed to building an inclusive and equitable workplace that provides equal opportunity for Grabbers to grow and perform at their best. We consider all candidates fairly and equally regardless of nationality, ethnicity, race, religion, age, gender, family commitments, physical and mental impairments or disabilities, and other attributes that make them unique.","Get to Know the Role","We are looking for a Strategy  Portfolio Manager who will be accountable to conduct forecasting, budgeting, as a controller, as PMO to lead strategic project. Lead the business for a country across multiple business verticals in an exciting and growing environment. If you believe you have what it takes then we would love to hear from you. You will report to the Head of Strategy  Planning. You will be based onsite in Grab Jakarta office","The Critical Tasks You Will Perform","Develop forecast and budget for all verticals' PL by weekly, monthly, quarterly, and yearly with modeling and assumptionsManage on budget utilization based on agreed PLDevelop strategy for multi-vertical development, applying cross selling and Grab-OVO collaboration to maximize growthDevelop strategy deck for Jabodetabek territory per monthly basisExperienced in understanding data analytics and performance dashboard development","What Essential Skills You Will Need","You have at least 6 years management experience of PL owner, budget controlling, data analytics, and management consultantYou have a min. of Bachelor's degree in Management, Business, or other relevant fieldsYou have the experience about market and consumer insight of Jabodetabek areaProficiency in slide development and excel (model development)You are focused to deliver impactful result, and have experience achieving targets on time in a start-up environment.Motivated and embraces challenges Willingness to improve growth and able to embrace and solve challengesYou are a creative person Can develop out of the box ideas for marketing through different channels Grab Confidential and ProprietaryYou can articulate your message cohesively in both oral and in written, ability to work with different people with different background, an ability to manage and motivate a team, to include organizing, prioritizing, scheduling assignments.","Life at Grab","We care about your well-being at Grab, here are some of the global benefits we offer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330820,"Senior IT Project Manager","https://jobs.smartrecruiters.com/Grab/744000038942705-senior-it-project-manager","Grab","Petaling Jaya","No","5","Full time","2025-02-05T17:57:23.835839Z","Get to know the team","Grabber Technology Services (GTS) aims to be a technology leader delivering predictive and seamless experiences to all Grab employees (Grabbers). Our diverse team of technology practitioners is dedicated to providing positive, positive IT experiences. We excel at customer-centric and innovative values designed to serve Grabbers.","Extensive experience managing finance transformation projects, with a minimum of 5 years in project management roles.High-level functional knowledge of Oracle ERP, EPM, ARCS, or FCCS Enterprise Resource Planning (ERP) and Enterprise Performance Management (EPM) applications, reporting applications.Proven experience in finance cross-functions such as accounting, operations, treasury, FPA, and financial systems.Capability to work closely with project teams to find appropriate solutions and proactively set up action plans for complex problems.",,"The Nice-To-Haves",,"Get to know the role","As a Senior Program Manager within the Value Management Office (VMO), you will report to the Program Delivery Manager within the CPeO organization. CPeO's mission is to foster strategic business partnerships, manage demand planning, oversee project management, and handle budget and regional PL management across multiple Grab departments. You will improve interconnected projects, contributing to Grab's strategic goals. Potential growth includes leadership opportunities and expertise development in advanced program management methodologies.","This role will be onsite, and the office is in Malaysia.",,"The Critical Tasks You Will Perform","You will formulate, organize, and monitor multiple interconnected projects ensuring smooth progression and desired outcomes within stipulated timelines.You will develop and maintain an overall budget and operating plan for the program to ensure financial prudence and optimal resource allocation.You will apply robust change, risk, and resource management principles to maintain program continuity and success.You will establish and maintain appropriate program governance to mitigate risks and ensure program goals and partner needs are met.You will adopt a strategic view of how your programs contribute to Grab's overall value through revenue generation, cost reduction, or risk avoidance.You will lead and guide your team on technical and business issues, advocating for professional growth and development.","What Skills You Will Need","PMP or Prince CertificationITIL Certification (ITIL v3, ITIL v4, ITIL v5)Proficiency in AI technologies and their applications in business environments.Ability to use AI tools for strategic decision-making, data-driven insights, and real-time reporting.Familiarity with AI tools such as GrabGPT, Glean chat, or other AI tools, and ability to build low-code or no-code tools for functional use cases.","Life at Grab","We care about your well-being at Grab, here are some of the global benefits we offer","We have your back with Term Life Insurance and comprehensive Medical Insurance.With GrabFlex, create a benefits package that suits your needs and aspirations.Celebrate moments that matter in life with loved ones through Parental and Birthday leave, and give back to your communities through Love-all-Serve-all (LASA) volunteering leaveWe have a confidential Grabber Assistance Programme to guide and uplift you and your loved ones through life's challenges.","What We Stand For At Grab","We are committed to building an inclusive and equitable workplace that provides equal opportunity for Grabbers to grow and perform at their best. We consider all candidates fairly and equally regardless of nationality, ethnicity, race, religion, age, gender, family commitments, physical and mental impairments or disabilities, and other attributes that make them unique.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330814,"Lead Product Manager, GrabShop","https://jobs.smartrecruiters.com/Grab/744000038949035-lead-product-manager-grabshop","Grab","Petaling Jaya","No","5","Full time","2025-02-05T17:57:23.835872Z","Get to Know the Team","GrabShop is Grab's strategic initiative aimed at targeting social commerce. It is a unique product that enables social sellers to manage and grow their businesses in a seamless and integrated manner with their existing transaction flow. This is achieved by leveraging Grab's core capabilities in online cataloging, order management, payment, and fulfilment.","We care about your well-being at Grab, here are some of the global benefits we offer","We have your back with Term Life Insurance and comprehensive Medical Insurance.With GrabFlex, create a benefits package that suits your needs and aspirations.Celebrate moments that matter in life with loved ones through Parental and Birthday leave, and give back to your communities through Love-all-Serve-all (LASA) volunteering leaveWe have a confidential Grabber Assistance Programme to guide and uplift you and your loved ones through life's challenges.Balancing personal commitments and life's demands are made easier with our FlexWork arrangements such as differentiated hours","What we stand for at Grab","Get to Know the Role","You will report to the Senior Product Management Leader, Online Delivery Reliability, and you will drive the entire roadmap for a 0-1 product. You will have to work with senior stakeholders and translate Grab's grand vision about the product into prioritized and actionable steps and products that eventually meet the outcome.","This role is based in Petaling Jaya and onsite.","The Critical Tasks You Will Perform","Oversee product concepts, roadmap, and strategies, ensuring agreement on goals and market trends.Promote market analysis, user research, and focus groups to validate product concepts and prototypes, developing business cases for new programmes.Collaborate with the design team to create compelling user experiences, and clear user stories for engineering teams.Coordinate with partners across the organisation to plan and implement product strategies, manage dependencies, oversee product roll-outs, and gather customer feedback.Lead product meetings with diverse team members to foster understanding and lead decision-making based on market insights and competitive landscape analysis.","What Essential Skills You Will Need","You will have at least 5 years of direct experience in product management at a tech company in either platform or user-centric products.You will need to showcase your experience managing the product lifecycle including initial concept, market research, defining product requirements, working with teams and ongoing product managementYou will have experience applying qualitative sense-making with quantitative, data-driven insights, ensuring that all decisions are grounded in analysis and practical understanding.You will have experience conveying complex concepts and strategies to team members. This includes distilling technical details for non-technical leadership, translating strategic goals for engineering teams, and providing applicable guidance for operations.","Life at Grab","We are committed to building an inclusive and equitable workplace that provides equal opportunity for Grabbers to grow and perform at their best. We consider all candidates fairly and equally regardless of nationality, ethnicity, race, religion, age, gender, family commitments, physical and mental impairments or disabilities, and other attributes that make them unique.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330810,"Assistant Manager , Key Account Management - Payment  Loyalty","https://jobs.smartrecruiters.com/Grab/744000038956982-assistant-manager-key-account-management-payment-loyalty","Grab","Petaling Jaya","No","3","Full time","2025-02-05T17:57:23.835904Z","Get to Know the Team","You will be part of an exciting team which manages the relationship of Key Merchants for Payment and Loyalty products.","Life at Grab","We care about your well-being at Grab, here are some of the global benefits we offer","We have your back with Term Life Insurance and comprehensive Medical Insurance.With GrabFlex, create a benefits package that suits your needs and aspirations.Celebrate moments that matter in life with loved ones through Parental and Birthday leave, and give back to your communities through Love-all-Serve-all (LASA) volunteering leaveWe have a confidential Grabber Assistance Programme to guide and uplift you and your loved ones through life's challenges.Balancing personal commitments and life's demands are made easier with our FlexWork arrangements such as differentiated hours",,"Get to Know the Role","You will manage a portfolio of different categories of key merchants, focusing on building lasting relationships and increasing profitability.You will pitch marketing campaigns and upsell new productsprograms to drive growth among existing and new merchants.Additionally, you will assist with business identification, partnerships, account management, execution strategy, and lead projects reporting directly to the Manager, Key Account Management, and work onsite at the Grab Malaysia office.",,"The Critical Tasks You Will Perform","You will manage a portfolio of key accounts to foster and grow merchant relationships through engagement at the ManagerDirector level.You will liaise with merchants on funded promo programs, partnerships, new products, new features, and upselling Paylater by Grab and Loyalty products.You will identify issues affecting merchants, including merchant settlement reports and technical issues, and recommend well-thought-out solutions.You will conduct Monthly Business Reviews (MBR) with your portfolio of key merchants with the intention to improve our performance and foster stronger collaboration.You will analyze data and develop plans to increase revenuesprofitability for your portfolio aligned with country targets.You will analyze competitor market insights and identify strengths, weaknesses, threats, and opportunities for targeted category management.You will work across departments to tailor merchant-specific needs (e.g., integrations, marketing support, reporting).You will work with marketing in driving merchant's partnerships and projects, including merchant events, thematic campaigns, and any creative ideas.You will guide projects and campaigns, ensuring they remain on track before, during, and after execution, and provide performance reports accordingly.You will lead initiatives and convincing stakeholders, ensuring alignment and support for key account strategies.","What Essential Skills You Will Need","You have 3 years of experience in a client-facing role, including account management, merchant management, sales, business development, partnerships, or an equivalent role.Experience in the e-walletpayment or financial institution industry.You have experience establishing communication and engagement with prospects, with the ability to provide comprehensive solutions for varying customer needs while collaborating across internal and external teams such as Marketing, Strategy, Grab Support, Product, and Tech.You can think holistically, balancing the needs of merchants and users to drive mutually beneficial outcomes.","What We Stand For at Grab","We are committed to building an inclusive and equitable workplace that enables diverse Grabbers to grow and perform at their best. As an equal opportunity employer, we consider all candidates fairly and equally regardless of nationality, ethnicity, religion, age, gender identity, sexual orientation, family commitments, physical and mental impairments or disabilities, and other attributes that make them unique.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330805,"Assistant Manager, Country Credit Risk","https://jobs.smartrecruiters.com/Grab/744000038959245-assistant-manager-country-credit-risk","Grab","Petaling Jaya","No","5","Full time","2025-02-05T17:57:23.835946Z","Get to Know the Team","Grab's lending business, Grab Financial Services Asia (GFSA), focuses on providing microcredit to under-served communities. The GFSA team combines talent from its Regional Hub in Singapore with deep local market operators.We aim to build a team with the best mix of business drive, industry expertise, and local market knowledge. The GFSA team handles all aspects of lending, from conceptualization to ongoing management in its focus markets.The Country Credit team sets and executes credit risk management policies, working closely with the Country Head and Regional Credit Risk team to use data and technology in risk management.","Life at Grab","We care about your well-being at Grab, here are some of the global benefits we offer","We have your back with Term Life Insurance and comprehensive Medical Insurance.With GrabFlex, create a benefits package that suits your needs and aspirations.Celebrate moments that matter in life with loved ones through Parental and Birthday leave, and give back to your communities through Love-all-Serve-all (LASA) volunteering leaveWe have a confidential Grabber Assistance Programme to guide and uplift you and your loved ones through life's challenges.Balancing personal commitments and life's demands are made easier with our FlexWork arrangements such as differentiated hours",,"Get to Know the Role","We're looking for a Risk Associate who will manage and structuring of the internal and external data, automating the credit risk assessment processes, and developing dashboards to monitor portfolio risk performance.You will report to Head of Lending, and work onsite at the Grab Malaysia office.",,"The Critical Tasks You Will Perform","You will develop and implement an end-to-end credit framework and policies for the Driver and Consumer segments in collaboration with the regional credit team.You will manage credit risk operations and create a credit whitelist using alternative data to enhance credit models for the MEX segment.You will establish and refine credit models, uncover insights, and collaborate with lending and collections teams to optimize the lending portfolio.You will work with external agencies like RAMCI and Experian to improve credit processes and operational efficiency.You will monitor credit performance, identify underwriting weaknesses, and adapt to new methods for business growth.You will coordinate with cross-functional teams to develop data-driven strategies, credit policies, and collection strategies while minimizing credit loss.You will design and implement performance dashboards to provide senior management with actionable insights for decision-making.","The must haves","You have a Bachelor's degree, preferably in Statistics, Mathematics, Economics, Finance, Risk Management, or a relevant background.You have 5 years of relevant work experience in credit policy and credit analytics.You can conceptualize and build credit scoring using non-conventional alternative data.You have technical expertise regarding data models, data mining, and segmentation techniques.You are fluent with SQL, Python, R or other tools for statistical analysis.","What We Stand For at Grab","We are committed to building an inclusive and equitable workplace that enables diverse Grabbers to grow and perform at their best. As an equal opportunity employer, we consider all candidates fairly and equally regardless of nationality, ethnicity, religion, age, gender identity, sexual orientation, family commitments, physical and mental impairments or disabilities, and other attributes that make them unique.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
